CustomerKey,Prefix,FirstName,LastName,BirthDate,MaritalStatus,Gender,EmailAddress,AnnualIncome,TotalChildren,EducationLevel,Occupation,HomeOwner,Full Name,Domain Name,Parent,Customer Priority,Income Level,Education Category,Full Name (cc),Birth Year
18282,Ms.,Candace,Kapoor,"Wednesday, December 7, 1966",S,F,candace0@adventure-works.com,100000,0,Bachelors,Professional,N,Ms. Candace Kapoor,Adventure Works,No,Standard,Average,Undergrad,Ms. Candace Kapoor,1966
18283,Ms.,Mallory,Vazquez,"Thursday, July 14, 1966",S,F,mallory1@adventure-works.com,100000,0,Bachelors,Professional,N,Ms. Mallory Vazquez,Adventure Works,No,Standard,Average,Undergrad,Ms. Mallory Vazquez,1966
19603,Ms.,Tabitha,Hernandez,"Saturday, November 19, 1966",S,F,tabitha23@adventure-works.com,100000,0,Bachelors,Professional,N,Ms. Tabitha Hernandez,Adventure Works,No,Standard,Average,Undergrad,Ms. Tabitha Hernandez,1966
20246,Ms.,Mindy,Xu,"Saturday, February 19, 1966",M,F,mindy9@adventure-works.com,100000,0,Bachelors,Professional,N,Ms. Mindy Xu,Adventure Works,No,Standard,Average,Undergrad,Ms. Mindy Xu,1966
20247,Ms.,Kristina,Lopez,"Tuesday, July 26, 1966",S,F,kristina17@adventure-works.com,100000,0,Bachelors,Professional,N,Ms. Kristina Lopez,Adventure Works,No,Standard,Average,Undergrad,Ms. Kristina Lopez,1966
21204,Ms.,Candice,Lu,"Tuesday, August 23, 1966",S,F,candice17@adventure-works.com,100000,0,Bachelors,Professional,N,Ms. Candice Lu,Adventure Works,No,Standard,Average,Undergrad,Ms. Candice Lu,1966
21872,Ms.,Alisha,Lal,"Monday, December 1, 1975",S,F,alisha33@adventure-works.com,60000,0,Bachelors,Professional,N,Ms. Alisha Lal,Adventure Works,No,Standard,Average,Undergrad,Ms. Alisha Lal,1975
22839,Ms.,Brandy,Mehta,"Monday, May 19, 1975",S,F,brandy10@adventure-works.com,60000,0,Bachelors,Professional,N,Ms. Brandy Mehta,Adventure Works,No,Standard,Average,Undergrad,Ms. Brandy Mehta,1975
22941,Ms.,Destiny,Bailey,"Thursday, December 15, 1966",S,F,destiny32@adventure-works.com,100000,0,Bachelors,Professional,N,Ms. Destiny Bailey,Adventure Works,No,Standard,Average,Undergrad,Ms. Destiny Bailey,1966
23379,Ms.,Riley,Richardson,"Saturday, October 28, 1961",S,F,riley29@adventure-works.com,30000,0,Bachelors,Professional,N,Ms. Riley Richardson,Adventure Works,No,Standard,Low,Undergrad,Ms. Riley Richardson,1961
24464,Ms.,Joanna,Torres,"Monday, July 4, 1966",S,F,joanna10@adventure-works.com,100000,0,Bachelors,Professional,N,Ms. Joanna Torres,Adventure Works,No,Standard,Average,Undergrad,Ms. Joanna Torres,1966
24884,Ms.,Michele,Fernandez,"Tuesday, August 19, 1975",M,F,michele29@adventure-works.com,60000,0,Bachelors,Professional,Y,Ms. Michele Fernandez,Adventure Works,No,Standard,Average,Undergrad,Ms. Michele Fernandez,1975
24886,Ms.,Joy,Romero,"Monday, January 6, 1975",S,F,joy10@adventure-works.com,60000,0,Bachelors,Professional,Y,Ms. Joy Romero,Adventure Works,No,Standard,Average,Undergrad,Ms. Joy Romero,1975
25081,Ms.,Melanie,Morris,"Friday, September 8, 1961",S,F,melanie43@adventure-works.com,30000,0,Bachelors,Professional,N,Ms. Melanie Morris,Adventure Works,No,Standard,Low,Undergrad,Ms. Melanie Morris,1961
26421,Ms.,Allison,Peterson,"Sunday, April 6, 1975",S,F,allison3@adventure-works.com,60000,0,Bachelors,Professional,N,Ms. Allison Peterson,Adventure Works,No,Standard,Average,Undergrad,Ms. Allison Peterson,1975
26424,Ms.,Kayla,White,"Monday, May 3, 1976",S,F,kayla13@adventure-works.com,60000,0,Bachelors,Professional,N,Ms. Kayla White,Adventure Works,No,Standard,Average,Undergrad,Ms. Kayla White,1976
11452,Ms.,Erika,Rubio,"Monday, November 5, 1973",S,F,erika18@adventure-works.com,80000,0,Bachelors,Professional,N,Ms. Erika Rubio,Adventure Works,No,Standard,Average,Undergrad,Ms. Erika Rubio,1973
11454,Ms.,Melinda,Navarro,"Monday, April 22, 1974",S,F,melinda5@adventure-works.com,80000,0,Bachelors,Professional,N,Ms. Melinda Navarro,Adventure Works,No,Standard,Average,Undergrad,Ms. Melinda Navarro,1974
11459,Ms.,Tasha,Deng,"Friday, October 13, 1972",S,F,tasha1@adventure-works.com,80000,0,Bachelors,Professional,N,Ms. Tasha Deng,Adventure Works,No,Standard,Average,Undergrad,Ms. Tasha Deng,1972
12341,Ms.,Katie,Kumar,"Thursday, September 9, 1976",M,F,katie10@adventure-works.com,80000,0,Bachelors,Professional,Y,Ms. Katie Kumar,Adventure Works,No,Standard,Average,Undergrad,Ms. Katie Kumar,1976
12344,Ms.,Dominique,Perez,"Monday, June 2, 1975",S,F,dominique18@adventure-works.com,80000,0,Bachelors,Professional,N,Ms. Dominique Perez,Adventure Works,No,Standard,Average,Undergrad,Ms. Dominique Perez,1975
12345,Ms.,Alison,Raje,"Friday, June 27, 1975",S,F,alison14@adventure-works.com,80000,0,Bachelors,Professional,Y,Ms. Alison Raje,Adventure Works,No,Standard,Average,Undergrad,Ms. Alison Raje,1975
12675,Ms.,Holly,Fernandez,"Friday, October 5, 1973",S,F,holly15@adventure-works.com,80000,0,Bachelors,Professional,N,Ms. Holly Fernandez,Adventure Works,No,Standard,Average,Undergrad,Ms. Holly Fernandez,1973
12681,Ms.,Christy,Chow,"Wednesday, March 8, 1972",S,F,christy2@adventure-works.com,80000,0,Bachelors,Professional,N,Ms. Christy Chow,Adventure Works,No,Standard,Average,Undergrad,Ms. Christy Chow,1972
12693,Ms.,Ruth,Gonzalez,"Saturday, January 9, 1971",M,F,ruth22@adventure-works.com,80000,0,Bachelors,Professional,Y,Ms. Ruth Gonzalez,Adventure Works,No,Standard,Average,Undergrad,Ms. Ruth Gonzalez,1971
13122,Ms.,Catherine,Cox,"Monday, August 2, 1965",M,F,catherine9@adventure-works.com,80000,0,Bachelors,Professional,Y,Ms. Catherine Cox,Adventure Works,No,Standard,Average,Undergrad,Ms. Catherine Cox,1965
13624,Ms.,Nicole,Long,"Saturday, March 9, 1974",S,F,nicole58@adventure-works.com,80000,0,Bachelors,Professional,Y,Ms. Nicole Long,Adventure Works,No,Standard,Average,Undergrad,Ms. Nicole Long,1974
13627,Ms.,Natasha,Rubio,"Friday, July 7, 1972",M,F,natasha21@adventure-works.com,80000,0,Bachelors,Professional,Y,Ms. Natasha Rubio,Adventure Works,No,Standard,Average,Undergrad,Ms. Natasha Rubio,1972
14210,Ms.,Jenny,Tang,"Wednesday, October 27, 1976",M,F,jenny27@adventure-works.com,80000,0,Bachelors,Professional,Y,Ms. Jenny Tang,Adventure Works,No,Standard,Average,Undergrad,Ms. Jenny Tang,1976
14213,Ms.,Autumn,Guo,"Tuesday, November 11, 1975",M,F,autumn17@adventure-works.com,80000,0,Bachelors,Professional,Y,Ms. Autumn Guo,Adventure Works,No,Standard,Average,Undergrad,Ms. Autumn Guo,1975
14222,Ms.,Dawn,Zhang,"Thursday, July 27, 1972",S,F,dawn1@adventure-works.com,80000,0,Bachelors,Professional,Y,Ms. Dawn Zhang,Adventure Works,No,Standard,Average,Undergrad,Ms. Dawn Zhang,1972
15131,Ms.,Lacey,Sun,"Thursday, February 24, 1972",S,F,lacey25@adventure-works.com,80000,0,Bachelors,Professional,Y,Ms. Lacey Sun,Adventure Works,No,Standard,Average,Undergrad,Ms. Lacey Sun,1972
15140,Ms.,Diane,Bradley,"Monday, September 6, 1971",S,F,diane20@adventure-works.com,80000,0,Bachelors,Professional,N,Ms. Diane Bradley,Adventure Works,No,Standard,Average,Undergrad,Ms. Diane Bradley,1971
15141,Ms.,Sandra,Zheng,"Friday, October 22, 1971",S,F,sandra27@adventure-works.com,80000,0,Bachelors,Professional,Y,Ms. Sandra Zheng,Adventure Works,No,Standard,Average,Undergrad,Ms. Sandra Zheng,1971
15719,Ms.,Lacey,Liang,"Tuesday, July 13, 1976",M,F,lacey29@adventure-works.com,80000,0,Bachelors,Professional,Y,Ms. Lacey Liang,Adventure Works,No,Standard,Average,Undergrad,Ms. Lacey Liang,1976
15721,Ms.,Cara,Guo,"Thursday, August 15, 1974",S,F,cara13@adventure-works.com,80000,0,Bachelors,Professional,N,Ms. Cara Guo,Adventure Works,No,Standard,Average,Undergrad,Ms. Cara Guo,1974
15722,Ms.,Angela,Jenkins,"Tuesday, November 26, 1974",M,F,angela9@adventure-works.com,80000,0,Bachelors,Professional,N,Ms. Angela Jenkins,Adventure Works,No,Standard,Average,Undergrad,Ms. Angela Jenkins,1974
15727,Ms.,Alisha,Zeng,"Wednesday, May 3, 1972",M,F,alisha23@adventure-works.com,80000,0,Bachelors,Professional,Y,Ms. Alisha Zeng,Adventure Works,No,Standard,Average,Undergrad,Ms. Alisha Zeng,1972
16614,Ms.,Alison,Shen,"Saturday, September 22, 1973",M,F,alison1@adventure-works.com,80000,0,Bachelors,Professional,Y,Ms. Alison Shen,Adventure Works,No,Standard,Average,Undergrad,Ms. Alison Shen,1973
16615,Ms.,Kaitlin,Patel,"Thursday, February 8, 1973",S,F,kaitlin3@adventure-works.com,80000,0,Bachelors,Professional,N,Ms. Kaitlin Patel,Adventure Works,No,Standard,Average,Undergrad,Ms. Kaitlin Patel,1973
16627,Ms.,Claudia,Chen,"Thursday, May 27, 1971",M,F,claudia1@adventure-works.com,80000,0,Bachelors,Professional,Y,Ms. Claudia Chen,Adventure Works,No,Standard,Average,Undergrad,Ms. Claudia Chen,1971
17237,Ms.,Bridget,Shen,"Sunday, October 13, 1974",S,F,bridget3@adventure-works.com,80000,0,Bachelors,Professional,N,Ms. Bridget Shen,Adventure Works,No,Standard,Average,Undergrad,Ms. Bridget Shen,1974
17245,Ms.,Regina,Mehta,"Sunday, April 11, 1971",M,F,regina13@adventure-works.com,80000,0,Bachelors,Professional,Y,Ms. Regina Mehta,Adventure Works,No,Standard,Average,Undergrad,Ms. Regina Mehta,1971
18191,Ms.,Julie,Sharma,"Wednesday, August 13, 1975",M,F,julie14@adventure-works.com,80000,0,Bachelors,Professional,Y,Ms. Julie Sharma,Adventure Works,No,Standard,Average,Undergrad,Ms. Julie Sharma,1975
19087,Ms.,Erica,Gao,"Tuesday, August 19, 1975",M,F,erica15@adventure-works.com,80000,0,Bachelors,Professional,Y,Ms. Erica Gao,Adventure Works,No,Standard,Average,Undergrad,Ms. Erica Gao,1975
19097,Ms.,Mindy,Pal,"Thursday, July 15, 1971",S,F,mindy17@adventure-works.com,80000,0,Bachelors,Professional,Y,Ms. Mindy Pal,Adventure Works,No,Standard,Average,Undergrad,Ms. Mindy Pal,1971
19952,Ms.,Adrienne,Martin,"Friday, March 28, 1975",S,F,adrienne0@adventure-works.com,80000,0,Bachelors,Professional,Y,Ms. Adrienne Martin,Adventure Works,No,Standard,Average,Undergrad,Ms. Adrienne Martin,1975
19956,Ms.,Susan,She,"Monday, December 24, 1973",M,F,susan34@adventure-works.com,80000,0,Bachelors,Professional,Y,Ms. Susan She,Adventure Works,No,Standard,Average,Undergrad,Ms. Susan She,1973
19961,Ms.,Kristin,She,"Saturday, February 5, 1972",M,F,kristin2@adventure-works.com,80000,0,Bachelors,Professional,N,Ms. Kristin She,Adventure Works,No,Standard,Average,Undergrad,Ms. Kristin She,1972
20607,Ms.,Donna,Raje,"Saturday, October 19, 1974",S,F,donna12@adventure-works.com,80000,0,Bachelors,Professional,Y,Ms. Donna Raje,Adventure Works,No,Standard,Average,Undergrad,Ms. Donna Raje,1974
20618,Ms.,Marie,Rubio,"Thursday, July 15, 1971",S,F,marie45@adventure-works.com,80000,0,Bachelors,Professional,Y,Ms. Marie Rubio,Adventure Works,No,Standard,Average,Undergrad,Ms. Marie Rubio,1971
21554,Ms.,Molly,Rana,"Tuesday, July 24, 1973",S,F,molly11@adventure-works.com,80000,0,Bachelors,Professional,N,Ms. Molly Rana,Adventure Works,No,Standard,Average,Undergrad,Ms. Molly Rana,1973
21563,Ms.,Carla,Mehta,"Saturday, December 25, 1971",S,F,carla16@adventure-works.com,80000,0,Bachelors,Professional,Y,Ms. Carla Mehta,Adventure Works,No,Standard,Average,Undergrad,Ms. Carla Mehta,1971
21564,Ms.,Erica,Liu,"Sunday, August 1, 1971",S,F,erica3@adventure-works.com,80000,0,Bachelors,Professional,Y,Ms. Erica Liu,Adventure Works,No,Standard,Average,Undergrad,Ms. Erica Liu,1971
21881,Ms.,Nicole,Lewis,"Thursday, October 16, 1975",S,F,nicole21@adventure-works.com,80000,0,Bachelors,Professional,N,Ms. Nicole Lewis,Adventure Works,No,Standard,Average,Undergrad,Ms. Nicole Lewis,1975
21884,Ms.,Tabitha,Gutierrez,"Sunday, July 8, 1973",M,F,tabitha31@adventure-works.com,80000,0,Bachelors,Professional,Y,Ms. Tabitha Gutierrez,Adventure Works,No,Standard,Average,Undergrad,Ms. Tabitha Gutierrez,1973
21887,Ms.,Ashley,White,"Friday, May 12, 1972",M,F,ashley13@adventure-works.com,80000,0,Bachelors,Professional,N,Ms. Ashley White,Adventure Works,No,Standard,Average,Undergrad,Ms. Ashley White,1972
22847,Ms.,Jaclyn,Chen,"Wednesday, November 20, 1974",S,F,jaclyn2@adventure-works.com,80000,0,Bachelors,Professional,N,Ms. Jaclyn Chen,Adventure Works,No,Standard,Average,Undergrad,Ms. Jaclyn Chen,1974
22853,Ms.,Tasha,Pal,"Friday, May 5, 1972",S,F,tasha13@adventure-works.com,80000,0,Bachelors,Professional,Y,Ms. Tasha Pal,Adventure Works,No,Standard,Average,Undergrad,Ms. Tasha Pal,1972
23646,Ms.,Jamie,Lu,"Sunday, April 14, 1974",S,F,jamie14@adventure-works.com,80000,0,Bachelors,Professional,Y,Ms. Jamie Lu,Adventure Works,No,Standard,Average,Undergrad,Ms. Jamie Lu,1974
23657,Ms.,Alison,Jai,"Tuesday, November 2, 1971",S,F,alison11@adventure-works.com,80000,0,Bachelors,Professional,N,Ms. Alison Jai,Adventure Works,No,Standard,Average,Undergrad,Ms. Alison Jai,1971
24596,Ms.,Heather,Zhao,"Wednesday, October 3, 1973",M,F,heather9@adventure-works.com,80000,0,Bachelors,Professional,Y,Ms. Heather Zhao,Adventure Works,No,Standard,Average,Undergrad,Ms. Heather Zhao,1973
24607,Ms.,Kristine,Ruiz,"Thursday, January 14, 1971",S,F,kristine3@adventure-works.com,80000,0,Bachelors,Professional,N,Ms. Kristine Ruiz,Adventure Works,No,Standard,Average,Undergrad,Ms. Kristine Ruiz,1971
24896,Ms.,Kendra,Ramos,"Monday, April 7, 1975",S,F,kendra17@adventure-works.com,80000,0,Bachelors,Professional,Y,Ms. Kendra Ramos,Adventure Works,No,Standard,Average,Undergrad,Ms. Kendra Ramos,1975
24898,Ms.,Mallory,Gomez,"Thursday, June 13, 1974",S,F,mallory9@adventure-works.com,80000,0,Bachelors,Professional,Y,Ms. Mallory Gomez,Adventure Works,No,Standard,Average,Undergrad,Ms. Mallory Gomez,1974
24906,Ms.,Donna,Raji,"Wednesday, June 21, 1972",S,F,donna19@adventure-works.com,80000,0,Bachelors,Professional,N,Ms. Donna Raji,Adventure Works,No,Standard,Average,Undergrad,Ms. Donna Raji,1972
25814,Ms.,Krystal,Zeng,"Monday, October 13, 1975",S,F,krystal22@adventure-works.com,80000,0,Bachelors,Professional,N,Ms. Krystal Zeng,Adventure Works,No,Standard,Average,Undergrad,Ms. Krystal Zeng,1975
25815,Ms.,Jacquelyn,Romero,"Tuesday, March 25, 1975",M,F,jacquelyn9@adventure-works.com,80000,0,Bachelors,Professional,Y,Ms. Jacquelyn Romero,Adventure Works,No,Standard,Average,Undergrad,Ms. Jacquelyn Romero,1975
26432,Ms.,Isabel,Simmons,"Friday, November 21, 1975",M,F,isabel14@adventure-works.com,80000,0,Bachelors,Professional,Y,Ms. Isabel Simmons,Adventure Works,No,Standard,Average,Undergrad,Ms. Isabel Simmons,1975
27341,Ms.,Kari,Sanz,"Tuesday, September 21, 1976",S,F,kari41@adventure-works.com,80000,0,Bachelors,Professional,N,Ms. Kari Sanz,Adventure Works,No,Standard,Average,Undergrad,Ms. Kari Sanz,1976
27361,Ms.,Valerie,Yang,"Sunday, July 11, 1971",S,F,valerie6@adventure-works.com,80000,0,Bachelors,Professional,N,Ms. Valerie Yang,Adventure Works,No,Standard,Average,Undergrad,Ms. Valerie Yang,1971
27971,Ms.,Jodi,Jai,"Friday, March 1, 1974",S,F,jodi11@adventure-works.com,80000,0,Bachelors,Professional,N,Ms. Jodi Jai,Adventure Works,No,Standard,Average,Undergrad,Ms. Jodi Jai,1974
27978,Ms.,Barbara,Luo,"Tuesday, April 13, 1971",S,F,barbara37@adventure-works.com,80000,0,Bachelors,Professional,Y,Ms. Barbara Luo,Adventure Works,No,Standard,Average,Undergrad,Ms. Barbara Luo,1971
27980,Ms.,Crystal,Hu,"Wednesday, May 5, 1971",M,F,crystal21@adventure-works.com,80000,0,Bachelors,Professional,N,Ms. Crystal Hu,Adventure Works,No,Standard,Average,Undergrad,Ms. Crystal Hu,1971
27981,Ms.,Aimee,Hu,"Wednesday, February 3, 1971",S,F,aimee15@adventure-works.com,80000,0,Bachelors,Professional,N,Ms. Aimee Hu,Adventure Works,No,Standard,Average,Undergrad,Ms. Aimee Hu,1971
28928,Ms.,Margaret,Wu,"Saturday, June 19, 1976",S,F,margaret13@adventure-works.com,80000,0,Bachelors,Professional,N,Ms. Margaret Wu,Adventure Works,No,Standard,Average,Undergrad,Ms. Margaret Wu,1976
28936,Ms.,Karla,Raje,"Sunday, December 22, 1974",M,F,karla15@adventure-works.com,80000,0,Bachelors,Professional,Y,Ms. Karla Raje,Adventure Works,No,Standard,Average,Undergrad,Ms. Karla Raje,1974
28938,Ms.,Sarah,Moore,"Friday, October 4, 1974",M,F,sarah10@adventure-works.com,80000,0,Bachelors,Professional,Y,Ms. Sarah Moore,Adventure Works,No,Standard,Average,Undergrad,Ms. Sarah Moore,1974
28940,Ms.,Kristine,Serrano,"Friday, August 23, 1974",M,F,kristine17@adventure-works.com,80000,0,Bachelors,Professional,Y,Ms. Kristine Serrano,Adventure Works,No,Standard,Average,Undergrad,Ms. Kristine Serrano,1974
28941,Ms.,Deanna,Moreno,"Tuesday, April 2, 1974",S,F,deanna32@adventure-works.com,80000,0,Bachelors,Professional,N,Ms. Deanna Moreno,Adventure Works,No,Standard,Average,Undergrad,Ms. Deanna Moreno,1974
28956,Ms.,Colleen,Xu,"Thursday, April 22, 1971",S,F,colleen29@adventure-works.com,80000,0,Bachelors,Professional,Y,Ms. Colleen Xu,Adventure Works,No,Standard,Average,Undergrad,Ms. Colleen Xu,1971
11457,Ms.,Jaime,Gutierrez,"Monday, May 21, 1973",M,F,jaime12@adventure-works.com,90000,0,Bachelors,Professional,Y,Ms. Jaime Gutierrez,Adventure Works,No,Standard,Average,Undergrad,Ms. Jaime Gutierrez,1973
11766,Ms.,Candace,Raman,"Monday, July 4, 1966",S,F,candace12@adventure-works.com,90000,0,Bachelors,Professional,N,Ms. Candace Raman,Adventure Works,No,Standard,Average,Undergrad,Ms. Candace Raman,1966
11767,Ms.,Meagan,Madan,"Tuesday, May 24, 1966",S,F,meagan8@adventure-works.com,90000,0,Bachelors,Professional,N,Ms. Meagan Madan,Adventure Works,No,Standard,Average,Undergrad,Ms. Meagan Madan,1966
12347,Ms.,Summer,Madan,"Friday, February 21, 1975",M,F,summer6@adventure-works.com,90000,0,Bachelors,Professional,N,Ms. Summer Madan,Adventure Works,No,Standard,Average,Undergrad,Ms. Summer Madan,1975
12349,Ms.,Lacey,Yuan,"Friday, July 26, 1974",S,F,lacey41@adventure-works.com,90000,0,Bachelors,Professional,Y,Ms. Lacey Yuan,Adventure Works,No,Standard,Average,Undergrad,Ms. Lacey Yuan,1974
12356,Ms.,Julia,Wood,"Sunday, August 22, 1971",S,F,julia68@adventure-works.com,90000,0,Bachelors,Professional,N,Ms. Julia Wood,Adventure Works,No,Standard,Average,Undergrad,Ms. Julia Wood,1971
12676,Ms.,Michele,Madan,"Friday, June 28, 1974",S,F,michele63@adventure-works.com,90000,0,Bachelors,Professional,Y,Ms. Michele Madan,Adventure Works,No,Standard,Average,Undergrad,Ms. Michele Madan,1974
12685,Ms.,Jaclyn,Xu,"Wednesday, March 22, 1972",M,F,jaclyn28@adventure-works.com,90000,0,Bachelors,Professional,Y,Ms. Jaclyn Xu,Adventure Works,No,Standard,Average,Undergrad,Ms. Jaclyn Xu,1972
12686,Ms.,Trisha,Zhou,"Wednesday, October 18, 1972",S,F,trisha3@adventure-works.com,90000,0,Bachelors,Professional,Y,Ms. Trisha Zhou,Adventure Works,No,Standard,Average,Undergrad,Ms. Trisha Zhou,1972
12688,Ms.,Stacy,Navarro,"Friday, August 4, 1972",S,F,stacy10@adventure-works.com,90000,0,Bachelors,Professional,Y,Ms. Stacy Navarro,Adventure Works,No,Standard,Average,Undergrad,Ms. Stacy Navarro,1972
12689,Ms.,Tamara,Pal,"Thursday, October 5, 1972",S,F,tamara23@adventure-works.com,90000,0,Bachelors,Professional,N,Ms. Tamara Pal,Adventure Works,No,Standard,Average,Undergrad,Ms. Tamara Pal,1972
12695,Ms.,Kari,Ruiz,"Tuesday, February 2, 1971",M,F,kari23@adventure-works.com,90000,0,Bachelors,Professional,Y,Ms. Kari Ruiz,Adventure Works,No,Standard,Average,Undergrad,Ms. Kari Ruiz,1971
12697,Ms.,Brenda,Stone,"Wednesday, June 24, 1970",S,F,brenda12@adventure-works.com,90000,0,Bachelors,Professional,N,Ms. Brenda Stone,Adventure Works,No,Standard,Average,Undergrad,Ms. Brenda Stone,1970
13006,Ms.,Whitney,Rana,"Thursday, April 21, 1966",S,F,whitney10@adventure-works.com,90000,0,Bachelors,Professional,N,Ms. Whitney Rana,Adventure Works,No,Standard,Average,Undergrad,Ms. Whitney Rana,1966
13629,Ms.,Karla,Yuan,"Friday, July 21, 1972",M,F,karla7@adventure-works.com,90000,0,Bachelors,Professional,Y,Ms. Karla Yuan,Adventure Works,No,Standard,Average,Undergrad,Ms. Karla Yuan,1972
13630,Ms.,Brenda,Arun,"Thursday, March 16, 1972",S,F,brenda10@adventure-works.com,90000,0,Bachelors,Professional,N,Ms. Brenda Arun,Adventure Works,No,Standard,Average,Undergrad,Ms. Brenda Arun,1972
13632,Ms.,Cheryl,Munoz,"Monday, February 7, 1972",S,F,cheryl9@adventure-works.com,90000,0,Bachelors,Professional,N,Ms. Cheryl Munoz,Adventure Works,No,Standard,Average,Undergrad,Ms. Cheryl Munoz,1972
13964,Ms.,Jasmine,Lewis,"Friday, February 18, 1966",S,F,jasmine18@adventure-works.com,90000,0,Bachelors,Professional,N,Ms. Jasmine Lewis,Adventure Works,No,Standard,Average,Undergrad,Ms. Jasmine Lewis,1966
14214,Ms.,Robyn,Munoz,"Thursday, June 26, 1975",S,F,robyn5@adventure-works.com,90000,0,Bachelors,Professional,Y,Ms. Robyn Munoz,Adventure Works,No,Standard,Average,Undergrad,Ms. Robyn Munoz,1975
14215,Ms.,Stacey,Yang,"Thursday, June 5, 1975",S,F,stacey5@adventure-works.com,90000,0,Bachelors,Professional,N,Ms. Stacey Yang,Adventure Works,No,Standard,Average,Undergrad,Ms. Stacey Yang,1975
14219,Ms.,Christy,Ye,"Friday, November 1, 1974",S,F,christy9@adventure-works.com,90000,0,Bachelors,Professional,N,Ms. Christy Ye,Adventure Works,No,Standard,Average,Undergrad,Ms. Christy Ye,1974
14225,Ms.,Alisha,Chen,"Saturday, May 27, 1972",M,F,alisha2@adventure-works.com,90000,0,Bachelors,Professional,N,Ms. Alisha Chen,Adventure Works,No,Standard,Average,Undergrad,Ms. Alisha Chen,1972
14226,Ms.,Heidi,Mehta,"Wednesday, July 26, 1972",S,F,heidi16@adventure-works.com,90000,0,Bachelors,Professional,N,Ms. Heidi Mehta,Adventure Works,No,Standard,Average,Undergrad,Ms. Heidi Mehta,1972
15129,Ms.,Jennifer,Patterson,"Saturday, October 6, 1973",M,F,jennifer84@adventure-works.com,90000,0,Bachelors,Professional,N,Ms. Jennifer Patterson,Adventure Works,No,Standard,Average,Undergrad,Ms. Jennifer Patterson,1973
15134,Ms.,Meagan,Raman,"Tuesday, November 21, 1972",S,F,meagan12@adventure-works.com,90000,0,Bachelors,Professional,Y,Ms. Meagan Raman,Adventure Works,No,Standard,Average,Undergrad,Ms. Meagan Raman,1972
15144,Ms.,Deanna,Serrano,"Sunday, April 4, 1971",S,F,deanna43@adventure-works.com,90000,0,Bachelors,Professional,Y,Ms. Deanna Serrano,Adventure Works,No,Standard,Average,Undergrad,Ms. Deanna Serrano,1971
15145,Ms.,Crystal,Lu,"Monday, July 19, 1971",S,F,crystal12@adventure-works.com,90000,0,Bachelors,Professional,Y,Ms. Crystal Lu,Adventure Works,No,Standard,Average,Undergrad,Ms. Crystal Lu,1971
15149,Ms.,Natalie,Morgan,"Thursday, August 27, 1970",M,F,natalie6@adventure-works.com,90000,0,Bachelors,Professional,N,Ms. Natalie Morgan,Adventure Works,No,Standard,Average,Undergrad,Ms. Natalie Morgan,1970
15723,Ms.,Kate,Deng,"Monday, March 18, 1974",M,F,kate1@adventure-works.com,90000,0,Bachelors,Professional,Y,Ms. Kate Deng,Adventure Works,No,Standard,Average,Undergrad,Ms. Kate Deng,1974
15726,Ms.,Faith,Barnes,"Tuesday, February 27, 1973",M,F,faith3@adventure-works.com,90000,0,Bachelors,Professional,Y,Ms. Faith Barnes,Adventure Works,No,Standard,Average,Undergrad,Ms. Faith Barnes,1973
15729,Ms.,Mayra,Suri,"Sunday, September 24, 1972",M,F,mayra0@adventure-works.com,90000,0,Bachelors,Professional,N,Ms. Mayra Suri,Adventure Works,No,Standard,Average,Undergrad,Ms. Mayra Suri,1972
16612,Ms.,Ebony,Ashe,"Friday, August 22, 1975",S,F,ebony31@adventure-works.com,90000,0,Bachelors,Professional,N,Ms. Ebony Ashe,Adventure Works,No,Standard,Average,Undergrad,Ms. Ebony Ashe,1975
16631,Ms.,Haley,Ward,"Saturday, March 20, 1971",S,F,haley13@adventure-works.com,90000,0,Bachelors,Professional,Y,Ms. Haley Ward,Adventure Works,No,Standard,Average,Undergrad,Ms. Haley Ward,1971
16634,Ms.,Jenny,Hu,"Monday, February 16, 1970",M,F,jenny22@adventure-works.com,90000,0,Bachelors,Professional,Y,Ms. Jenny Hu,Adventure Works,No,Standard,Average,Undergrad,Ms. Jenny Hu,1970
17064,Ms.,Stephanie,Gray,"Tuesday, May 24, 1966",M,F,stephanie21@adventure-works.com,90000,0,Bachelors,Professional,Y,Ms. Stephanie Gray,Adventure Works,No,Standard,Average,Undergrad,Ms. Stephanie Gray,1966
17233,Ms.,Michele,Raman,"Tuesday, November 25, 1975",M,F,michele26@adventure-works.com,90000,0,Bachelors,Professional,Y,Ms. Michele Raman,Adventure Works,No,Standard,Average,Undergrad,Ms. Michele Raman,1975
17293,Ms.,Alexandra,Allen,"Tuesday, November 8, 1966",M,F,alexandra90@adventure-works.com,90000,0,Bachelors,Professional,Y,Ms. Alexandra Allen,Adventure Works,No,Standard,Average,Undergrad,Ms. Alexandra Allen,1966
17294,Ms.,Ruth,Arun,"Tuesday, April 19, 1966",M,F,ruth11@adventure-works.com,90000,0,Bachelors,Professional,Y,Ms. Ruth Arun,Adventure Works,No,Standard,Average,Undergrad,Ms. Ruth Arun,1966
18205,Ms.,Lindsey,Raji,"Sunday, May 28, 1972",M,F,lindsey21@adventure-works.com,90000,0,Bachelors,Professional,Y,Ms. Lindsey Raji,Adventure Works,No,Standard,Average,Undergrad,Ms. Lindsey Raji,1972
